Country,Date,TotalCases,TotalDeaths
Ukraine,2020-03-22,73,3
Ukraine,2020-03-23,73,3
Ukraine,2020-03-24,102,3
Ukraine,2020-03-25,145,5
Ukraine,2020-03-26,196,5
Ukraine,2020-03-27,310,5
Ukraine,2020-03-28,356,9
Ukraine,2020-03-29,475,10
Ukraine,2020-03-30,548,13
Ukraine,2020-03-31,645,17
Ukraine,2020-04-01,794,20
Ukraine,2020-04-02,897,22
Ukraine,2020-04-03,1072,27
Ukraine,2020-04-04,1225,32
Ukraine,2020-04-05,1308,37
Ukraine,2020-04-06,1319,38
Ukraine,2020-04-07,1462,45
Ukraine,2020-04-08,1668,52
Ukraine,2020-04-09,1892,57
Ukraine,2020-04-10,2203,69
Ukraine,2020-04-11,2511,73
Ukraine,2020-04-12,2777,83
Ukraine,2020-04-13,3102,93
Ukraine,2020-04-14,3372,98
Ukraine,2020-04-15,3764,108
Ukraine,2020-04-16,4161,116
Ukraine,2020-04-17,4662,125
Ukraine,2020-04-18,5106,133
Ukraine,2020-04-19,5449,141
Ukraine,2020-04-20,5710,151
Ukraine,2020-04-21,6125,161
Ukraine,2020-04-22,6592,174
Ukraine,2020-04-23,7170,187
Ukraine,2020-04-24,7647,193
Ukraine,2020-04-25,8125,201
Ukraine,2020-04-26,8617,209
Ukraine,2020-04-27,9009,220
Ukraine,2020-04-28,9410,239
Ukraine,2020-04-29,9866,250
Ukraine,2020-04-30,10406,261
Ukraine,2020-05-01,10861,272
Ukraine,2020-05-02,11411,279
Ukraine,2020-05-03,11913,288
Ukraine,2020-05-04,12331,303
Ukraine,2020-05-05,12697,316
Ukraine,2020-05-06,13184,327
Indonesia,2020-02-15,0,0
Indonesia,2020-02-16,0,0
Indonesia,2020-02-17,0,0
Indonesia,2020-02-18,0,0
Indonesia,2020-02-19,0,0
Indonesia,2020-02-20,0,0
Indonesia,2020-02-21,0,0
Indonesia,2020-02-22,0,0
Indonesia,2020-02-23,0,0
Indonesia,2020-02-24,0,0
Indonesia,2020-02-25,0,0
Indonesia,2020-02-26,0,0
Indonesia,2020-02-27,0,0
Indonesia,2020-02-28,0,0
Indonesia,2020-02-29,0,0
Indonesia,2020-03-01,0,0
Indonesia,2020-03-02,2,0
Indonesia,2020-03-03,2,0
Indonesia,2020-03-04,2,0
Indonesia,2020-03-05,2,0
Indonesia,2020-03-06,4,0
Indonesia,2020-03-07,4,0
Indonesia,2020-03-08,6,0
Indonesia,2020-03-09,19,0
Indonesia,2020-03-10,27,0
Indonesia,2020-03-11,34,1
Indonesia,2020-03-12,34,1
Indonesia,2020-03-13,69,4
Indonesia,2020-03-14,96,5
Indonesia,2020-03-15,117,5
Indonesia,2020-03-16,134,5
Indonesia,2020-03-17,172,7
Indonesia,2020-03-18,227,19
Indonesia,2020-03-19,309,25
Indonesia,2020-03-20,369,32
Indonesia,2020-03-21,450,38
Indonesia,2020-03-22,514,48
Indonesia,2020-03-23,579,49
Indonesia,2020-03-24,686,55
Indonesia,2020-03-25,790,58
Indonesia,2020-03-26,893,78
Indonesia,2020-03-27,1046,87
Indonesia,2020-03-28,1155,102
Indonesia,2020-03-29,1285,114
Indonesia,2020-03-30,1414,122
Indonesia,2020-03-31,1528,136
Indonesia,2020-04-01,1677,157
Indonesia,2020-04-02,1790,170
Indonesia,2020-04-03,1986,181
Indonesia,2020-04-04,2092,191
Indonesia,2020-04-05,2273,198
Indonesia,2020-04-06,2491,209
Indonesia,2020-04-07,2738,221
Indonesia,2020-04-08,2956,240
Indonesia,2020-04-09,3293,280
Indonesia,2020-04-10,3512,306
Indonesia,2020-04-11,3842,327
Indonesia,2020-04-12,4241,373
Indonesia,2020-04-13,4557,399
Indonesia,2020-04-14,4839,459
Indonesia,2020-04-15,5136,469
Indonesia,2020-04-16,5516,496
Indonesia,2020-04-17,5923,520
Indonesia,2020-04-18,6248,535
Indonesia,2020-04-19,6575,582
Indonesia,2020-04-20,6760,590
Indonesia,2020-04-21,7135,616
Indonesia,2020-04-22,7418,635
Indonesia,2020-04-23,7775,647
Indonesia,2020-04-24,8211,689
Indonesia,2020-04-25,8607,720
Indonesia,2020-04-26,8882,743
Indonesia,2020-04-27,9096,765
Indonesia,2020-04-28,9511,773
Indonesia,2020-04-29,9771,784
Indonesia,2020-04-30,10118,792
Indonesia,2020-05-01,10551,800
Indonesia,2020-05-02,10843,831
Indonesia,2020-05-03,11192,845
Indonesia,2020-05-04,11587,864
Indonesia,2020-05-05,12071,872
Indonesia,2020-05-06,12438,895
Bangladesh,2020-02-15,0,0
Bangladesh,2020-02-16,0,0
Bangladesh,2020-02-17,0,0
Bangladesh,2020-02-18,0,0
Bangladesh,2020-02-19,0,0
Bangladesh,2020-02-20,0,0
Bangladesh,2020-02-21,0,0
Bangladesh,2020-02-22,0,0
Bangladesh,2020-02-23,0,0
Bangladesh,2020-02-24,0,0
Bangladesh,2020-02-25,0,0
Bangladesh,2020-02-26,0,0
Bangladesh,2020-02-27,0,0
Bangladesh,2020-02-28,0,0
Bangladesh,2020-02-29,0,0
Bangladesh,2020-03-01,0,0
Bangladesh,2020-03-02,0,0
Bangladesh,2020-03-03,0,0
Bangladesh,2020-03-04,0,0
Bangladesh,2020-03-05,0,0
Bangladesh,2020-03-06,0,0
Bangladesh,2020-03-07,0,0
Bangladesh,2020-03-08,3,0
Bangladesh,2020-03-09,3,0
Bangladesh,2020-03-10,3,0
Bangladesh,2020-03-11,3,0
Bangladesh,2020-03-12,3,0
Bangladesh,2020-03-13,3,0
Bangladesh,2020-03-14,5,0
Bangladesh,2020-03-15,5,0
Bangladesh,2020-03-16,8,0
Bangladesh,2020-03-17,10,0
Bangladesh,2020-03-18,14,1
Bangladesh,2020-03-19,18,1
Bangladesh,2020-03-20,20,1
Bangladesh,2020-03-21,24,2
Bangladesh,2020-03-22,27,2
Bangladesh,2020-03-23,33,3
Bangladesh,2020-03-24,39,4
Bangladesh,2020-03-25,39,5
Bangladesh,2020-03-26,44,5
Bangladesh,2020-03-27,48,5
Bangladesh,2020-03-28,48,5
Bangladesh,2020-03-29,48,5
Bangladesh,2020-03-30,49,5
Bangladesh,2020-03-31,51,5
Bangladesh,2020-04-01,54,6
Bangladesh,2020-04-02,56,6
Bangladesh,2020-04-03,61,6
Bangladesh,2020-04-04,70,8
Bangladesh,2020-04-05,88,9
Bangladesh,2020-04-06,123,12
Bangladesh,2020-04-07,164,17
Bangladesh,2020-04-08,218,20
Bangladesh,2020-04-09,330,21
Bangladesh,2020-04-10,424,27
Bangladesh,2020-04-11,482,30
Bangladesh,2020-04-12,621,34
Bangladesh,2020-04-13,803,39
Bangladesh,2020-04-14,1012,46
Bangladesh,2020-04-15,1231,50
Bangladesh,2020-04-16,1572,60
Bangladesh,2020-04-17,1838,75
Bangladesh,2020-04-18,2144,84
Bangladesh,2020-04-19,2456,91
Bangladesh,2020-04-20,2948,101
Bangladesh,2020-04-21,3382,110
Bangladesh,2020-04-22,3772,120
Bangladesh,2020-04-23,4186,127
Bangladesh,2020-04-24,4689,131
Bangladesh,2020-04-25,4998,140
Bangladesh,2020-04-26,5416,145
Bangladesh,2020-04-27,5913,152
Bangladesh,2020-04-28,6462,155
Bangladesh,2020-04-29,7103,163
Bangladesh,2020-04-30,7667,168
Bangladesh,2020-05-01,8238,170
Bangladesh,2020-05-02,8790,175
Bangladesh,2020-05-03,9455,177
Bangladesh,2020-05-04,10143,182
Bangladesh,2020-05-05,10929,183
Bangladesh,2020-05-06,11719,186
S. Korea,2020-02-15,28,0
S. Korea,2020-02-16,29,0
S. Korea,2020-02-17,30,0
S. Korea,2020-02-18,31,0
S. Korea,2020-02-19,58,0
S. Korea,2020-02-20,111,1
S. Korea,2020-02-21,209,2
S. Korea,2020-02-22,436,2
S. Korea,2020-02-23,602,6
S. Korea,2020-02-24,833,8
S. Korea,2020-02-25,977,11
S. Korea,2020-02-26,1261,12
S. Korea,2020-02-27,1766,13
S. Korea,2020-02-28,2337,16
S. Korea,2020-02-29,3150,17
S. Korea,2020-03-01,3736,21
S. Korea,2020-03-02,4335,28
S. Korea,2020-03-03,5186,32
S. Korea,2020-03-04,5621,35
S. Korea,2020-03-05,6284,42
S. Korea,2020-03-06,6593,43
S. Korea,2020-03-07,7041,48
S. Korea,2020-03-08,7313,50
S. Korea,2020-03-09,7478,53
S. Korea,2020-03-10,7513,60
S. Korea,2020-03-11,7755,60
S. Korea,2020-03-12,7869,66
S. Korea,2020-03-13,7979,67
S. Korea,2020-03-14,8086,72
S. Korea,2020-03-15,8162,75
S. Korea,2020-03-16,8236,75
S. Korea,2020-03-17,8320,81
S. Korea,2020-03-18,8413,84
S. Korea,2020-03-19,8565,91
S. Korea,2020-03-20,8652,94
S. Korea,2020-03-21,8799,102
S. Korea,2020-03-22,8897,104
S. Korea,2020-03-23,8961,111
S. Korea,2020-03-24,9037,120
S. Korea,2020-03-25,9137,126
S. Korea,2020-03-26,9241,131
S. Korea,2020-03-27,9332,139
S. Korea,2020-03-28,9478,144
S. Korea,2020-03-29,9583,152
S. Korea,2020-03-30,9661,158
S. Korea,2020-03-31,9786,162
S. Korea,2020-04-01,9887,165
S. Korea,2020-04-02,9976,169
S. Korea,2020-04-03,10062,174
S. Korea,2020-04-04,10156,177
S. Korea,2020-04-05,10237,183
S. Korea,2020-04-06,10284,186
S. Korea,2020-04-07,10331,192
S. Korea,2020-04-08,10384,200
S. Korea,2020-04-09,10423,204
S. Korea,2020-04-10,10450,208
S. Korea,2020-04-11,10480,211
S. Korea,2020-04-12,10512,214
S. Korea,2020-04-13,10537,217
S. Korea,2020-04-14,10564,222
S. Korea,2020-04-15,10591,225
S. Korea,2020-04-16,10613,229
S. Korea,2020-04-17,10635,230
S. Korea,2020-04-18,10653,232
S. Korea,2020-04-19,10661,234
S. Korea,2020-04-20,10674,236
S. Korea,2020-04-21,10683,237
S. Korea,2020-04-22,10694,238
S. Korea,2020-04-23,10702,240
S. Korea,2020-04-24,10708,240
S. Korea,2020-04-25,10718,240
S. Korea,2020-04-26,10728,242
S. Korea,2020-04-27,10738,243
S. Korea,2020-04-28,10752,244
S. Korea,2020-04-29,10761,246
S. Korea,2020-04-30,10765,247
S. Korea,2020-05-01,10774,248
S. Korea,2020-05-02,10780,250
S. Korea,2020-05-03,10793,250
S. Korea,2020-05-04,10801,252
S. Korea,2020-05-05,10804,254
S. Korea,2020-05-06,10806,255
Philippines,2020-02-15,3,1
Philippines,2020-02-16,3,1
Philippines,2020-02-17,3,1
Philippines,2020-02-18,3,1
Philippines,2020-02-19,3,1
Philippines,2020-02-20,3,1
Philippines,2020-02-21,3,1
Philippines,2020-02-22,3,1
Philippines,2020-02-23,3,1
Philippines,2020-02-24,3,1
Philippines,2020-02-25,3,1
Philippines,2020-02-26,3,1
Philippines,2020-02-27,3,1
Philippines,2020-02-28,3,1
Philippines,2020-02-29,3,1
Philippines,2020-03-01,3,1
Philippines,2020-03-02,3,1
Philippines,2020-03-03,3,1
Philippines,2020-03-04,3,1
Philippines,2020-03-05,3,1
Philippines,2020-03-06,5,1
Philippines,2020-03-07,6,1
Philippines,2020-03-08,10,1
Philippines,2020-03-09,24,1
Philippines,2020-03-10,33,1
Philippines,2020-03-11,49,2
Philippines,2020-03-12,52,5
Philippines,2020-03-13,64,5
Philippines,2020-03-14,111,8
Philippines,2020-03-15,140,12
Philippines,2020-03-16,142,12
Philippines,2020-03-17,187,14
Philippines,2020-03-18,202,17
Philippines,2020-03-19,217,17
Philippines,2020-03-20,230,18
Philippines,2020-03-21,307,19
Philippines,2020-03-22,380,25
Philippines,2020-03-23,462,33
Philippines,2020-03-24,552,35
Philippines,2020-03-25,636,38
Philippines,2020-03-26,707,45
Philippines,2020-03-27,803,54
Philippines,2020-03-28,1075,68
Philippines,2020-03-29,1418,71
Philippines,2020-03-30,1546,78
Philippines,2020-03-31,2084,88
Philippines,2020-04-01,2311,96
Philippines,2020-04-02,2633,107
Philippines,2020-04-03,3018,136
Philippines,2020-04-04,3094,144
Philippines,2020-04-05,3246,152
Philippines,2020-04-06,3660,163
Philippines,2020-04-07,3764,177
Philippines,2020-04-08,3870,182
Philippines,2020-04-09,4076,203
Philippines,2020-04-10,4195,221
Philippines,2020-04-11,4428,247
Philippines,2020-04-12,4648,297
Philippines,2020-04-13,4932,315
Philippines,2020-04-14,5223,335
Philippines,2020-04-15,5453,349
Philippines,2020-04-16,5660,362
Philippines,2020-04-17,5878,387
Philippines,2020-04-18,6087,397
Philippines,2020-04-19,6259,409
Philippines,2020-04-20,6459,428
Philippines,2020-04-21,6599,437
Philippines,2020-04-22,6710,446
Philippines,2020-04-23,6981,462
Philippines,2020-04-24,7192,477
Philippines,2020-04-25,7294,494
Philippines,2020-04-26,7579,501
Philippines,2020-04-27,7777,511
Philippines,2020-04-28,7958,530
Philippines,2020-04-29,8212,558
Philippines,2020-04-30,8488,568
Philippines,2020-05-01,8772,579
Philippines,2020-05-02,8928,603
Philippines,2020-05-03,9223,607
Philippines,2020-05-04,9485,623
Philippines,2020-05-05,9684,637
Philippines,2020-05-06,10004,658
Denmark,2020-02-15,0,0
Denmark,2020-02-16,0,0
Denmark,2020-02-17,0,0
Denmark,2020-02-18,0,0
Denmark,2020-02-19,0,0
Denmark,2020-02-20,0,0
Denmark,2020-02-21,0,0
Denmark,2020-02-22,0,0
Denmark,2020-02-23,0,0
Denmark,2020-02-24,0,0
Denmark,2020-02-25,0,0
Denmark,2020-02-26,0,0
Denmark,2020-02-27,1,0
Denmark,2020-02-28,2,0
Denmark,2020-02-29,3,0
Denmark,2020-03-01,4,0
Denmark,2020-03-02,4,0
Denmark,2020-03-03,10,0
Denmark,2020-03-04,14,0
Denmark,2020-03-05,19,0
Denmark,2020-03-06,21,0
Denmark,2020-03-07,27,0
Denmark,2020-03-08,35,0
Denmark,2020-03-09,90,0
Denmark,2020-03-10,262,0
Denmark,2020-03-11,514,0
Denmark,2020-03-12,674,0
Denmark,2020-03-13,804,0
Denmark,2020-03-14,836,1
Denmark,2020-03-15,864,2
Denmark,2020-03-16,914,4
Denmark,2020-03-17,977,4
Denmark,2020-03-18,1057,4
Denmark,2020-03-19,1151,6
Denmark,2020-03-20,1255,9
Denmark,2020-03-21,1326,13
Denmark,2020-03-22,1395,13
Denmark,2020-03-23,1460,24
Denmark,2020-03-24,1591,32
Denmark,2020-03-25,1724,34
Denmark,2020-03-26,1877,41
Denmark,2020-03-27,2046,52
Denmark,2020-03-28,2201,65
Denmark,2020-03-29,2395,72
Denmark,2020-03-30,2577,77
Denmark,2020-03-31,2860,90
Denmark,2020-04-01,3107,104
Denmark,2020-04-02,3386,123
Denmark,2020-04-03,3757,139
Denmark,2020-04-04,4077,161
Denmark,2020-04-05,4369,179
Denmark,2020-04-06,4681,187
Denmark,2020-04-07,5071,203
Denmark,2020-04-08,5402,218
Denmark,2020-04-09,5635,237
Denmark,2020-04-10,5819,247
Denmark,2020-04-11,5996,260
Denmark,2020-04-12,6174,273
Denmark,2020-04-13,6318,285
Denmark,2020-04-14,6511,299
Denmark,2020-04-15,6681,309
Denmark,2020-04-16,6879,321
Denmark,2020-04-17,7073,336
Denmark,2020-04-18,7242,346
Denmark,2020-04-19,7384,355
Denmark,2020-04-20,7515,364
Denmark,2020-04-21,7695,370
Denmark,2020-04-22,7912,384
Denmark,2020-04-23,8073,394
Denmark,2020-04-24,8210,403
Denmark,2020-04-25,8445,418
Denmark,2020-04-26,8575,422
Denmark,2020-04-27,8698,427
Denmark,2020-04-28,8851,434
Denmark,2020-04-29,9008,443
Denmark,2020-04-30,9158,452
Denmark,2020-05-01,9311,460
Denmark,2020-05-02,9407,475
Denmark,2020-05-03,9523,484
Denmark,2020-05-04,9670,493
Denmark,2020-05-05,9821,503
Denmark,2020-05-06,9938,506
Serbia,2020-02-15,0,0
Serbia,2020-02-16,0,0
Serbia,2020-02-17,0,0
Serbia,2020-02-18,0,0
Serbia,2020-02-19,0,0
Serbia,2020-02-20,0,0
Serbia,2020-02-21,0,0
Serbia,2020-02-22,0,0
Serbia,2020-02-23,0,0
Serbia,2020-02-24,0,0
Serbia,2020-02-25,0,0
Serbia,2020-02-26,0,0
Serbia,2020-02-27,0,0
Serbia,2020-02-28,0,0
Serbia,2020-02-29,0,0
Serbia,2020-03-01,0,0
Serbia,2020-03-02,0,0
Serbia,2020-03-03,0,0
Serbia,2020-03-04,0,0
Serbia,2020-03-05,0,0
Serbia,2020-03-06,1,0
Serbia,2020-03-07,1,0
Serbia,2020-03-08,1,0
Serbia,2020-03-09,2,0
Serbia,2020-03-10,5,0
Serbia,2020-03-11,18,0
Serbia,2020-03-12,24,0
Serbia,2020-03-13,35,0
Serbia,2020-03-14,46,0
Serbia,2020-03-15,48,0
Serbia,2020-03-16,57,0
Serbia,2020-03-17,72,0
Serbia,2020-03-18,89,0
Serbia,2020-03-19,103,0
Serbia,2020-03-20,135,1
Serbia,2020-03-21,171,1
Serbia,2020-03-22,222,2
Serbia,2020-03-23,249,3
Serbia,2020-03-24,303,3
Serbia,2020-03-25,384,4
Serbia,2020-03-26,457,7
Serbia,2020-03-27,528,8
Serbia,2020-03-28,659,10
Serbia,2020-03-29,741,13
Serbia,2020-03-30,785,16
Serbia,2020-03-31,900,23
Serbia,2020-04-01,1060,28
Serbia,2020-04-02,1171,31
Serbia,2020-04-03,1476,39
Serbia,2020-04-04,1624,44
Serbia,2020-04-05,1908,51
Serbia,2020-04-06,2200,58
Serbia,2020-04-07,2447,61
Serbia,2020-04-08,2666,65
Serbia,2020-04-09,2867,66
Serbia,2020-04-10,3105,71
Serbia,2020-04-11,3380,74
Serbia,2020-04-12,3630,80
Serbia,2020-04-13,4054,85
Serbia,2020-04-14,4465,94
Serbia,2020-04-15,4873,99
Serbia,2020-04-16,5318,103
Serbia,2020-04-17,5690,110
Serbia,2020-04-18,5994,117
Serbia,2020-04-19,6318,122
Serbia,2020-04-20,6630,125
Serbia,2020-04-21,6890,130
Serbia,2020-04-22,7114,134
Serbia,2020-04-23,7276,139
Serbia,2020-04-24,7483,144
Serbia,2020-04-25,7779,151
Serbia,2020-04-26,8042,156
Serbia,2020-04-27,8275,162
Serbia,2020-04-28,8497,168
Serbia,2020-04-29,8724,173
Serbia,2020-04-30,9009,179
Serbia,2020-05-01,9205,185
Serbia,2020-05-02,9362,189
Serbia,2020-05-03,9464,193
Serbia,2020-05-04,9557,197
Serbia,2020-05-05,9677,200
Serbia,2020-05-06,9791,203
Colombia,2020-02-15,0,0
Colombia,2020-02-16,0,0
Colombia,2020-02-17,0,0
Colombia,2020-02-18,0,0
Colombia,2020-02-19,0,0
Colombia,2020-02-20,0,0
Colombia,2020-02-21,0,0
Colombia,2020-02-22,0,0
Colombia,2020-02-23,0,0
Colombia,2020-02-24,0,0
Colombia,2020-02-25,0,0
Colombia,2020-02-26,0,0
Colombia,2020-02-27,0,0
Colombia,2020-02-28,0,0
Colombia,2020-02-29,0,0
Colombia,2020-03-01,0,0
Colombia,2020-03-02,0,0
Colombia,2020-03-03,0,0
Colombia,2020-03-04,0,0
Colombia,2020-03-05,0,0
Colombia,2020-03-06,1,0
Colombia,2020-03-07,1,0
Colombia,2020-03-08,1,0
Colombia,2020-03-09,3,0
Colombia,2020-03-10,3,0
Colombia,2020-03-11,9,0
Colombia,2020-03-12,9,0
Colombia,2020-03-13,16,0
Colombia,2020-03-14,24,0
Colombia,2020-03-15,34,0
Colombia,2020-03-16,54,0
Colombia,2020-03-17,65,0
Colombia,2020-03-18,93,0
Colombia,2020-03-19,108,0
Colombia,2020-03-20,145,0
Colombia,2020-03-21,196,0
Colombia,2020-03-22,231,2
Colombia,2020-03-23,277,3
Colombia,2020-03-24,378,3
Colombia,2020-03-25,470,4
Colombia,2020-03-26,491,6
Colombia,2020-03-27,539,6
Colombia,2020-03-28,608,6
Colombia,2020-03-29,702,10
Colombia,2020-03-30,798,14
Colombia,2020-03-31,906,16
Colombia,2020-04-01,1065,17
Colombia,2020-04-02,1161,19
Colombia,2020-04-03,1267,25
Colombia,2020-04-04,1406,32
Colombia,2020-04-05,1485,35
Colombia,2020-04-06,1579,46
Colombia,2020-04-07,1780,50
Colombia,2020-04-08,2054,55
Colombia,2020-04-09,2223,69
Colombia,2020-04-10,2473,80
Colombia,2020-04-11,2709,100
Colombia,2020-04-12,2776,109
Colombia,2020-04-13,2852,112
Colombia,2020-04-14,2979,127
Colombia,2020-04-15,3105,131
Colombia,2020-04-16,3233,144
Colombia,2020-04-17,3439,153
Colombia,2020-04-18,3621,166
Colombia,2020-04-19,3792,179
Colombia,2020-04-20,3977,189
Colombia,2020-04-21,4149,196
Colombia,2020-04-22,4356,206
Colombia,2020-04-23,4561,215
Colombia,2020-04-24,4881,225
Colombia,2020-04-25,5142,233
Colombia,2020-04-26,5379,244
Colombia,2020-04-27,5597,253
Colombia,2020-04-28,5949,269
Colombia,2020-04-29,6207,278
Colombia,2020-04-30,6507,293
Colombia,2020-05-01,7006,314
Colombia,2020-05-02,7285,324
Colombia,2020-05-03,7668,340
Colombia,2020-05-04,7973,358
Colombia,2020-05-05,8613,378
Colombia,2020-05-06,8959,397
Dominican Republic,2020-02-15,0,0
Dominican Republic,2020-02-16,0,0
Dominican Republic,2020-02-17,0,0
Dominican Republic,2020-02-18,0,0
Dominican Republic,2020-02-19,0,0
Dominican Republic,2020-02-20,0,0
Dominican Republic,2020-02-21,0,0
Dominican Republic,2020-02-22,0,0
Dominican Republic,2020-02-23,0,0
Dominican Republic,2020-02-24,0,0
Dominican Republic,2020-02-25,0,0
Dominican Republic,2020-02-26,0,0
Dominican Republic,2020-02-27,0,0
Dominican Republic,2020-02-28,0,0
Dominican Republic,2020-02-29,0,0
Dominican Republic,2020-03-01,1,0
Dominican Republic,2020-03-02,1,0
Dominican Republic,2020-03-03,1,0
Dominican Republic,2020-03-04,1,0
Dominican Republic,2020-03-05,1,0
Dominican Republic,2020-03-06,2,0
Dominican Republic,2020-03-07,2,0
Dominican Republic,2020-03-08,5,0
Dominican Republic,2020-03-09,5,0
Dominican Republic,2020-03-10,5,0
Dominican Republic,2020-03-11,5,0
Dominican Republic,2020-03-12,5,0
Dominican Republic,2020-03-13,5,0
Dominican Republic,2020-03-14,11,0
Dominican Republic,2020-03-15,11,0
Dominican Republic,2020-03-16,21,1
Dominican Republic,2020-03-17,21,1
Dominican Republic,2020-03-18,34,2
Dominican Republic,2020-03-19,34,2
Dominican Republic,2020-03-20,72,2
Dominican Republic,2020-03-21,112,3
Dominican Republic,2020-03-22,202,3
Dominican Republic,2020-03-23,245,3
Dominican Republic,2020-03-24,312,6
Dominican Republic,2020-03-25,392,10
Dominican Republic,2020-03-26,488,10
Dominican Republic,2020-03-27,581,20
Dominican Republic,2020-03-28,719,28
Dominican Republic,2020-03-29,859,39
Dominican Republic,2020-03-30,901,42
Dominican Republic,2020-03-31,1109,51
Dominican Republic,2020-04-01,1284,57
Dominican Republic,2020-04-02,1380,60
Dominican Republic,2020-04-03,1488,68
Dominican Republic,2020-04-04,1578,77
Dominican Republic,2020-04-05,1745,82
Dominican Republic,2020-04-06,1828,86
Dominican Republic,2020-04-07,1956,98
Dominican Republic,2020-04-08,2111,108
Dominican Republic,2020-04-09,2349,118
Dominican Republic,2020-04-10,2620,126
Dominican Republic,2020-04-11,2759,135
Dominican Republic,2020-04-12,2967,173
Dominican Republic,2020-04-13,3167,177
Dominican Republic,2020-04-14,3286,183
Dominican Republic,2020-04-15,3614,189
Dominican Republic,2020-04-16,3755,196
Dominican Republic,2020-04-17,4126,200
Dominican Republic,2020-04-18,4335,217
Dominican Republic,2020-04-19,4680,226
Dominican Republic,2020-04-20,4964,235
Dominican Republic,2020-04-21,5044,245
Dominican Republic,2020-04-22,5300,260
Dominican Republic,2020-04-23,5543,265
Dominican Republic,2020-04-24,5749,267
Dominican Republic,2020-04-25,5926,273
Dominican Republic,2020-04-26,6135,278
Dominican Republic,2020-04-27,6293,282
Dominican Republic,2020-04-28,6416,286
Dominican Republic,2020-04-29,6652,293
Dominican Republic,2020-04-30,6972,301
Dominican Republic,2020-05-01,7288,313
Dominican Republic,2020-05-02,7578,326
Dominican Republic,2020-05-03,7954,333
Dominican Republic,2020-05-04,8235,346
Dominican Republic,2020-05-05,8480,354
Dominican Republic,2020-05-06,8807,362
Norway,2020-02-15,0,0
Norway,2020-02-16,0,0
Norway,2020-02-17,0,0
Norway,2020-02-18,0,0
Norway,2020-02-19,0,0
Norway,2020-02-20,0,0
Norway,2020-02-21,0,0
Norway,2020-02-22,0,0
Norway,2020-02-23,0,0
Norway,2020-02-24,0,0
Norway,2020-02-25,0,0
Norway,2020-02-26,1,0
Norway,2020-02-27,4,0
Norway,2020-02-28,6,0
Norway,2020-02-29,15,0
Norway,2020-03-01,19,0
Norway,2020-03-02,25,0
Norway,2020-03-03,33,0
Norway,2020-03-04,59,0
Norway,2020-03-05,94,0
Norway,2020-03-06,127,0
Norway,2020-03-07,156,0
Norway,2020-03-08,176,0
Norway,2020-03-09,227,0
Norway,2020-03-10,400,0
Norway,2020-03-11,629,0
Norway,2020-03-12,800,1
Norway,2020-03-13,996,1
Norway,2020-03-14,1109,3
Norway,2020-03-15,1256,3
Norway,2020-03-16,1348,3
Norway,2020-03-17,1471,3
Norway,2020-03-18,1591,6
Norway,2020-03-19,1790,7
Norway,2020-03-20,1959,7
Norway,2020-03-21,2164,7
Norway,2020-03-22,2385,7
Norway,2020-03-23,2625,10
Norway,2020-03-24,2866,12
Norway,2020-03-25,3084,14
Norway,2020-03-26,3372,14
Norway,2020-03-27,3771,19
Norway,2020-03-28,4015,23
Norway,2020-03-29,4284,26
Norway,2020-03-30,4445,32
Norway,2020-03-31,4641,39
Norway,2020-04-01,4877,44
Norway,2020-04-02,5147,50
Norway,2020-04-03,5370,59
Norway,2020-04-04,5550,62
Norway,2020-04-05,5687,71
Norway,2020-04-06,5865,76
Norway,2020-04-07,6086,89
Norway,2020-04-08,6042,101
Norway,2020-04-09,6219,108
Norway,2020-04-10,6314,113
Norway,2020-04-11,6409,119
Norway,2020-04-12,6525,128
Norway,2020-04-13,6603,134
Norway,2020-04-14,6623,139
Norway,2020-04-15,6797,150
Norway,2020-04-16,6905,152
Norway,2020-04-17,6937,161
Norway,2020-04-18,7036,164
Norway,2020-04-19,7078,165
Norway,2020-04-20,7156,181
Norway,2020-04-21,7241,182
Norway,2020-04-22,7338,187
Norway,2020-04-23,7401,194
Norway,2020-04-24,7463,199
Norway,2020-04-25,7493,201
Norway,2020-04-26,7527,201
Norway,2020-04-27,7599,205
Norway,2020-04-28,7660,206
Norway,2020-04-29,7710,207
Norway,2020-04-30,7738,210
Norway,2020-05-01,7783,210
Norway,2020-05-02,7809,211
Norway,2020-05-03,7847,211
Norway,2020-05-04,7904,214
Norway,2020-05-05,7955,215
Norway,2020-05-06,7996,216
Czechia,2020-02-15,0,0
Czechia,2020-02-16,0,0
Czechia,2020-02-17,0,0
Czechia,2020-02-18,0,0
Czechia,2020-02-19,0,0
Czechia,2020-02-20,0,0
Czechia,2020-02-21,0,0
Czechia,2020-02-22,0,0
Czechia,2020-02-23,0,0
Czechia,2020-02-24,0,0
Czechia,2020-02-25,0,0
Czechia,2020-02-26,0,0
Czechia,2020-02-27,0,0
Czechia,2020-02-28,0,0
Czechia,2020-02-29,0,0
Czechia,2020-03-01,3,0
Czechia,2020-03-02,4,0
Czechia,2020-03-03,5,0
Czechia,2020-03-04,8,0
Czechia,2020-03-05,12,0
Czechia,2020-03-06,19,0
Czechia,2020-03-07,26,0
Czechia,2020-03-08,32,0
Czechia,2020-03-09,38,0
Czechia,2020-03-10,63,0
Czechia,2020-03-11,94,0
Czechia,2020-03-12,116,0
Czechia,2020-03-13,141,0
Czechia,2020-03-14,189,0
